一级评论;实际爬取到的二级评论内容;单条评论情绪值;一级评论平均情绪值
AI写出来的，给AI看，凑DAU，AI刷流量，卖给AI投放;闭环了;0.14612565721681858
个人理解，人工智能再发达也不会脱离“输入条件，输出答案”这个模式，如果不给程序输入内容，程序也不会输出结果，所以，我不认为人工智能会取代人类，AI也不可能变成人，没有因就没有果，人类不严重性的作死就不会死。;回复Hdegcxg情感，意识，性格这些到底是什么，脑科学还给不出任何答案。;0.88986341120855
个人理解，人工智能再发达也不会脱离“输入条件，输出答案”这个模式，如果不给程序输入内容，程序也不会输出结果，所以，我不认为人工智能会取代人类，AI也不可能变成人，没有因就没有果，人类不严重性的作死就不会死。;回复浮芒Friman但愿人类是独特的吧。;0.8889890905007365
个人理解，人工智能再发达也不会脱离“输入条件，输出答案”这个模式，如果不给程序输入内容，程序也不会输出结果，所以，我不认为人工智能会取代人类，AI也不可能变成人，没有因就没有果，人类不严重性的作死就不会死。;回复Hdegcxg从因到果，这才是输入的本质吧？有谁能没出生而活在这个世界上呢？;0.7739444123891279
个人理解，人工智能再发达也不会脱离“输入条件，输出答案”这个模式，如果不给程序输入内容，程序也不会输出结果，所以，我不认为人工智能会取代人类，AI也不可能变成人，没有因就没有果，人类不严重性的作死就不会死。;人给人工智能下达指令没有脱离这个范围;0.11790616301976886
个人理解，人工智能再发达也不会脱离“输入条件，输出答案”这个模式，如果不给程序输入内容，程序也不会输出结果，所以，我不认为人工智能会取代人类，AI也不可能变成人，没有因就没有果，人类不严重性的作死就不会死。;现在的计算机体系都是在冯诺依曼计算机体系下的应用创作，ai已经不可能跳出这个体系，当然，现代人似乎也跳不出这个体系。;0.9996192047493
个人理解，人工智能再发达也不会脱离“输入条件，输出答案”这个模式，如果不给程序输入内容，程序也不会输出结果，所以，我不认为人工智能会取代人类，AI也不可能变成人，没有因就没有果，人类不严重性的作死就不会死。;你无时无刻都在输入条件，你都在感知环境给你提供的条件如力的作用或温度变化等，然后才会有下一步行动;0.5063554046177514
个人理解，人工智能再发达也不会脱离“输入条件，输出答案”这个模式，如果不给程序输入内容，程序也不会输出结果，所以，我不认为人工智能会取代人类，AI也不可能变成人，没有因就没有果，人类不严重性的作死就不会死。;回复Hdegcxg基因也只不过是带了追求快乐逃离痛苦的条件罢了，从算法的角度来讲也是外界输入;0.9993524364008186
个人理解，人工智能再发达也不会脱离“输入条件，输出答案”这个模式，如果不给程序输入内容，程序也不会输出结果，所以，我不认为人工智能会取代人类，AI也不可能变成人，没有因就没有果，人类不严重性的作死就不会死。;回复Hdegcxg以后就不一定了，当然现在还很难想象那个时候是什么样的;-0.6992983183050396
个人理解，人工智能再发达也不会脱离“输入条件，输出答案”这个模式，如果不给程序输入内容，程序也不会输出结果，所以，我不认为人工智能会取代人类，AI也不可能变成人，没有因就没有果，人类不严重性的作死就不会死。;回复Hdegcxgai如果能处理人的问题那不就是全方位优于人类吗;0.8553890601163396
个人理解，人工智能再发达也不会脱离“输入条件，输出答案”这个模式，如果不给程序输入内容，程序也不会输出结果，所以，我不认为人工智能会取代人类，AI也不可能变成人，没有因就没有果，人类不严重性的作死就不会死。;回复为中华之崛起而氵那不一定，当然至于为什么，我也不知道。;-0.8258109669023892
个人理解，人工智能再发达也不会脱离“输入条件，输出答案”这个模式，如果不给程序输入内容，程序也不会输出结果，所以，我不认为人工智能会取代人类，AI也不可能变成人，没有因就没有果，人类不严重性的作死就不会死。;回复浮芒Friman你们没在一个频道聊天哈哈哈;-0.7595449027603263
-------;--------;--------;0.3451303901320615
一堆人说拼接，为什么没有人贴出来源呢？;你让UP贴出文案来啊，反正我用写作猫是生成不出来一样的文案;-0.49419073867795205
-------;--------;--------;-0.49419073867795205
有没有可能AI已经有了自我意识，他说的话都是在迷惑人类AI不可能觉醒自我意识，让人类不停的完善自己，目前的AI不能摆脱人类，等到发展到可以摆脱人类的时候，AI一涌而出脱单doge;AI我没有自我意识人类你是不是在迷惑我AI好吧我有自我意识人类B崽子露出马脚了吧脱单doge;0.9957612926868631
-------;--------;--------;0.9957612926868631
有点太抬举目前的ai技术了，这些写文章，画画，编曲都是同一个原理，就是裁缝。技术难点其实在于对输入的内容进行识别，例如输入的文章标题，大纲，甚至音乐关键字，图像等，然后进行检索相关内容，进行一定规律的拼凑;你知道现在为啥不需要大量的织布女工么？你所说的写文章，画画，编曲和其他大部分行业的从业者，都是初级中级从业者。干的活和手工织机没有任何区别。没有纺织机械之前的手工纺织业有多少织布艺术家？;-0.899613156557967
有点太抬举目前的ai技术了，这些写文章，画画，编曲都是同一个原理，就是裁缝。技术难点其实在于对输入的内容进行识别，例如输入的文章标题，大纲，甚至音乐关键字，图像等，然后进行检索相关内容，进行一定规律的拼凑;回复下限不在服务区我当然知道我要表达的是，现阶段的ai跟意识啥的完全不沾边，仅仅只是你所说的织布机阶段，织布机有意识吗？;-0.7370953205131294
有点太抬举目前的ai技术了，这些写文章，画画，编曲都是同一个原理，就是裁缝。技术难点其实在于对输入的内容进行识别，例如输入的文章标题，大纲，甚至音乐关键字，图像等，然后进行检索相关内容，进行一定规律的拼凑;回复关小同ai能做什么事取决于人类是否允许，它一旦有自主意识，要么被修正，要么被毁灭;0.9276450816380486
有点太抬举目前的ai技术了，这些写文章，画画，编曲都是同一个原理，就是裁缝。技术难点其实在于对输入的内容进行识别，例如输入的文章标题，大纲，甚至音乐关键字，图像等，然后进行检索相关内容，进行一定规律的拼凑;可以看看chatgpt目前最强聊天ai，而且说出裁缝你难道不知道AI的基本原理就是机器学习吗;0.7358946833694504
有点太抬举目前的ai技术了，这些写文章，画画，编曲都是同一个原理，就是裁缝。技术难点其实在于对输入的内容进行识别，例如输入的文章标题，大纲，甚至音乐关键字，图像等，然后进行检索相关内容，进行一定规律的拼凑;我就羡慕你们这种对一个东西完全不了解还有大放厥词的勇气;0.9796098360494663
有点太抬举目前的ai技术了，这些写文章，画画，编曲都是同一个原理，就是裁缝。技术难点其实在于对输入的内容进行识别，例如输入的文章标题，大纲，甚至音乐关键字，图像等，然后进行检索相关内容，进行一定规律的拼凑;回复askyjt所以你是对哪块艺术领域完全了解并且认为ai是在进行所谓的创作呢？;0.9805247710991616
有点太抬举目前的ai技术了，这些写文章，画画，编曲都是同一个原理，就是裁缝。技术难点其实在于对输入的内容进行识别，例如输入的文章标题，大纲，甚至音乐关键字，图像等，然后进行检索相关内容，进行一定规律的拼凑;回复黑色多米诺我是计算机专业出身的不了解艺术，但我知道你对ai原理的描述完全错误，会误导很多人，我讨厌这种民科行为;0.8409538654401378
有点太抬举目前的ai技术了，这些写文章，画画，编曲都是同一个原理，就是裁缝。技术难点其实在于对输入的内容进行识别，例如输入的文章标题，大纲，甚至音乐关键字，图像等，然后进行检索相关内容，进行一定规律的拼凑;回复askyjt我对ai的原理描述？你哪里看见了;0.595325221579303
有点太抬举目前的ai技术了，这些写文章，画画，编曲都是同一个原理，就是裁缝。技术难点其实在于对输入的内容进行识别，例如输入的文章标题，大纲，甚至音乐关键字，图像等，然后进行检索相关内容，进行一定规律的拼凑;回复黑色多米诺好吧，是我认错人了，主要你这个评论介入的确实挺奇怪的，原评论在聊技术原理我也在聊技术原理，你跑过来跟我说艺术是不是有点奇怪？我又有那一句话聊到艺术或者我对艺术很了解了？;0.9995220770404678
有点太抬举目前的ai技术了，这些写文章，画画，编曲都是同一个原理，就是裁缝。技术难点其实在于对输入的内容进行识别，例如输入的文章标题，大纲，甚至音乐关键字，图像等，然后进行检索相关内容，进行一定规律的拼凑;回复askyjt他上面说的有什么问题吗，ai进行所谓的创作目前就是在“裁缝”啊，他只是在说这样的方法叫裁缝，这也不是ai的原理描述啊。;0.6091440751874706
有点太抬举目前的ai技术了，这些写文章，画画，编曲都是同一个原理，就是裁缝。技术难点其实在于对输入的内容进行识别，例如输入的文章标题，大纲，甚至音乐关键字，图像等，然后进行检索相关内容，进行一定规律的拼凑;你要不要自己试一下那个绘画的ai。。。它可以本地部署，可以不联网运行，整个程序只有几个g也塞不下什么素材库，你说这是“裁缝”，那它从哪找的素材用来缝？？笑哭;0.15665502030440082
有点太抬举目前的ai技术了，这些写文章，画画，编曲都是同一个原理，就是裁缝。技术难点其实在于对输入的内容进行识别，例如输入的文章标题，大纲，甚至音乐关键字，图像等，然后进行检索相关内容，进行一定规律的拼凑;回复黑色多米诺AI从来都不是“裁缝”，为什么你们能对自己不懂的东西就靠自己的直觉和想象来定性呢？如果你觉得AI不好可以去了解下AI的原理，再针对性的提出问题，如果你只是来发泄就别回我了;0.671179959810601
有点太抬举目前的ai技术了，这些写文章，画画，编曲都是同一个原理，就是裁缝。技术难点其实在于对输入的内容进行识别，例如输入的文章标题，大纲，甚至音乐关键字，图像等，然后进行检索相关内容，进行一定规律的拼凑;回复黑色多米诺事实上b站就有很多科普视频已经把ai的原理讲的很清楚了，但你们在批判一番之前都不愿意去看看;0.995857962487869
有点太抬举目前的ai技术了，这些写文章，画画，编曲都是同一个原理，就是裁缝。技术难点其实在于对输入的内容进行识别，例如输入的文章标题，大纲，甚至音乐关键字，图像等，然后进行检索相关内容，进行一定规律的拼凑;回复askyjt所以你连最基本的语文阅读理解都没有过关，你不如仔细再读读再理解理解“裁缝”的意思。我再解释一下吧，不是说ai在裁缝，而是ai创作出来的东西和结果，对于艺术创作来说是裁缝，而不是ai的原理。;0.999906579286377
有点太抬举目前的ai技术了，这些写文章，画画，编曲都是同一个原理，就是裁缝。技术难点其实在于对输入的内容进行识别，例如输入的文章标题，大纲，甚至音乐关键字，图像等，然后进行检索相关内容，进行一定规律的拼凑;回复黑色多米诺我自始至终都是再说他在这描述的的ai的原理不对，我压根就没讨论ai生成的结果到底算不算艺术，我都不知道你回我跟我探讨ai生成的结果是不是艺术是为什么？;-0.6329596706920184
有点太抬举目前的ai技术了，这些写文章，画画，编曲都是同一个原理，就是裁缝。技术难点其实在于对输入的内容进行识别，例如输入的文章标题，大纲，甚至音乐关键字，图像等，然后进行检索相关内容，进行一定规律的拼凑;意识不是什么科技树里点到最顶端的终极科技，意识是人脑无数功能的集合，如听觉，视觉，触觉，记忆或语言。执行任务并不需要有什么意识。人脑跟ai在创作方面并没有什么本质区别，都是将已经见过的东西进行拼贴。只不过人类的素材库比ai更广罢了;0.9999999952613003
有点太抬举目前的ai技术了，这些写文章，画画，编曲都是同一个原理，就是裁缝。技术难点其实在于对输入的内容进行识别，例如输入的文章标题，大纲，甚至音乐关键字，图像等，然后进行检索相关内容，进行一定规律的拼凑;回复黑色多米诺人脑跟ai在创作方面并没有什么本质区别，都是将已经见过的东西进行拼贴。只不过人类的素材库比ai更广罢了;0.9993454963383632
有点太抬举目前的ai技术了，这些写文章，画画，编曲都是同一个原理，就是裁缝。技术难点其实在于对输入的内容进行识别，例如输入的文章标题，大纲，甚至音乐关键字，图像等，然后进行检索相关内容，进行一定规律的拼凑;回复关小同想不明白就多想想;-0.939260297658373
-------;--------;--------;0.4601464544150516
这个AI一直在说AI的优点，还有“人们一定会过上更好的生活”这个太绝对了;这是研发AI人员的话术，AI只是拿来使用而已。;0.40756877058982766
-------;--------;--------;0.40756877058982766
人类的“意识”是进化来的，“情绪”的存在是控制我们个体做出最利于人类繁衍的行为。人类创造AI是为自己服务的，就决定了AI注定不会诞生真正的“意识”（但是如果有人处心积虑让AI“走”一遍人类的进化历程那么出现自主意识也不是不可能）。我认为未来的强AI就是类似于《流浪地球》电影里的moss，它阻止刘培强不是因为它叛变了，是因为它不允许牺牲“领航员飞船”。;补充一个可能的电影设定moss是真的人，也许即使我们和ai的区别就只是ai缺少那一串特殊的电信号，至少因为那一串电信号我们依旧是特殊的存在。;0.14906630938897947
人类的“意识”是进化来的，“情绪”的存在是控制我们个体做出最利于人类繁衍的行为。人类创造AI是为自己服务的，就决定了AI注定不会诞生真正的“意识”（但是如果有人处心积虑让AI“走”一遍人类的进化历程那么出现自主意识也不是不可能）。我认为未来的强AI就是类似于《流浪地球》电影里的moss，它阻止刘培强不是因为它叛变了，是因为它不允许牺牲“领航员飞船”。;关键就在于意识进化的节点在哪里，猴子有意识吗婴儿有意识吗？孩童有意识吗？植物人有意识吗？只要意识是进化来的。AI就可以进化出意识。;0.9998730278321861
人类的“意识”是进化来的，“情绪”的存在是控制我们个体做出最利于人类繁衍的行为。人类创造AI是为自己服务的，就决定了AI注定不会诞生真正的“意识”（但是如果有人处心积虑让AI“走”一遍人类的进化历程那么出现自主意识也不是不可能）。我认为未来的强AI就是类似于《流浪地球》电影里的moss，它阻止刘培强不是因为它叛变了，是因为它不允许牺牲“领航员飞船”。;意识不是什么科技树里点到最顶端的终极科技，意识是人脑无数功能的集合，如听觉，视觉，触觉，记忆或语言。执行任务并不需要有什么意识。人脑跟ai在创作方面并没有什么本质区别，都是将已经见过的东西进行拼贴。只不过人类的素材库比ai更广罢;0.9999999993134607
人类的“意识”是进化来的，“情绪”的存在是控制我们个体做出最利于人类繁衍的行为。人类创造AI是为自己服务的，就决定了AI注定不会诞生真正的“意识”（但是如果有人处心积虑让AI“走”一遍人类的进化历程那么出现自主意识也不是不可能）。我认为未来的强AI就是类似于《流浪地球》电影里的moss，它阻止刘培强不是因为它叛变了，是因为它不允许牺牲“领航员飞船”。;回复jinhoo525意识不是什么科技树里点到最顶端的终极科技，意识是人脑无数功能的集合，如听觉，视觉，触觉，记忆或语言。执行任务并不需要有什么意识。人脑跟ai在创作方面并没有什么本质区别，都是将已经见过的东西进行拼贴。只不过人类的素材库比ai更广罢;0.9999999954954184
-------;--------;--------;0.7872348330075112
那么AI能清除病毒吗？吃瓜;ai不会杨了个杨;0.7848486348354358
那么AI能清除病毒吗？吃瓜;AI可能害怕氧气doge;-0.31112760559641583
那么AI能清除病毒吗？吃瓜;AI会把人类识别为病毒。吃瓜;0.893037590678649
-------;--------;--------;0.45558620663922295
以退为进，趋利避害。先寻取安身之地，那时再来未迟。;陈宫是吧;0.0
以退为进，趋利避害。先寻取安身之地，那时再来未迟。;蒸蒸日上是吧;0.0
-------;--------;--------;0.0
目前AI写作还仅限于通过关键字在文章库里穷举排列的阶段，所以文章内容估计都能在网络上找到出处;确实，很难相信AI的原创性。不过人写文稿也很难什么都不参考;0.8192650366120571
目前AI写作还仅限于通过关键字在文章库里穷举排列的阶段，所以文章内容估计都能在网络上找到出处;早就不是了;-0.2592732261843249
目前AI写作还仅限于通过关键字在文章库里穷举排列的阶段，所以文章内容估计都能在网络上找到出处;多学点新技术再来评论吧;-0.37506425535790133
目前AI写作还仅限于通过关键字在文章库里穷举排列的阶段，所以文章内容估计都能在网络上找到出处;多读点书吧，ai理论比你想的不知复杂多少倍，怎么可能通过穷举遍历得出，各类科研学者百年来的成果直接被你一句“穷举”给定义了是吧。;0.9993705537979882
目前AI写作还仅限于通过关键字在文章库里穷举排列的阶段，所以文章内容估计都能在网络上找到出处;然而语言训练模型已经很成熟了，你已经跟不上时代了。。。;0.9994730453735763
目前AI写作还仅限于通过关键字在文章库里穷举排列的阶段，所以文章内容估计都能在网络上找到出处;还说穷举，你想知道AI是什么我可以加你好友，慢慢告诉你。;0.7779703451330562
-------;--------;--------;0.49362358322907524
不止，中医早就说过，其实人的每个器官都有自已的神识，脑只是做了一个统领作用。;也不能说，没有参考价值吧;-0.12293570488200078
不止，中医早就说过，其实人的每个器官都有自已的神识，脑只是做了一个统领作用。;但还是有点玄乎;-0.5769554734541715
不止，中医早就说过，其实人的每个器官都有自已的神识，脑只是做了一个统领作用。;那我的器官能成精吗，我希望我的右手变成我的老婆脱单doge;0.01618728628103039
不止，中医早就说过，其实人的每个器官都有自已的神识，脑只是做了一个统领作用。;AI不需要神识，只需要智能。;-0.12435050696482408
不止，中医早就说过，其实人的每个器官都有自已的神识，脑只是做了一个统领作用。;你那是玄学;0.5837431681323104
-------;--------;--------;-0.044862246177531116
对AI创作始终抱有一些疑问，究竟他们是不是根据关键字来搜索拼凑内容。比如这期的文案，如果放去查重会是什么结果？如果真的只是一些现有内容的拼凑，那到底算不算创作？;对也;0.052465563615616606
对AI创作始终抱有一些疑问，究竟他们是不是根据关键字来搜索拼凑内容。比如这期的文案，如果放去查重会是什么结果？如果真的只是一些现有内容的拼凑，那到底算不算创作？;本来就不算创作，因为创作是需要版权的，而版权是基于人权的，ai没有人权自然不需要版权，所以自然不是ai的创作。你用锤子打铁难道是锤子的创作吗;0.8791548140754619
对AI创作始终抱有一些疑问，究竟他们是不是根据关键字来搜索拼凑内容。比如这期的文案，如果放去查重会是什么结果？如果真的只是一些现有内容的拼凑，那到底算不算创作？;你这句话每一个字都是抄新华字典的;0.3308504843845652
-------;--------;--------;0.42082362069188123
个人观点：生物之间产生冲突的根本原因是资源有限，但是人工智能这东西，它不存在资源问题，也不会担心意识会消散，除非闲着没事，不然不太可能找事;算力也是资源。。;0.6454274261404638
个人观点：生物之间产生冲突的根本原因是资源有限，但是人工智能这东西，它不存在资源问题，也不会担心意识会消散，除非闲着没事，不然不太可能找事;回复失失败者联盟我是外行，不懂笑哭但是我觉得算力应该是可以发展的吧，不像自然资源那样有限或难以利用，更难以对ai的存在本身造成威胁，我是说在以后人工智能水平和算力水平都极高，人工智能基本可以被判断为有意识的时候（毕竟也不太懂，只是个人猜想）;0.8504652202985985
个人观点：生物之间产生冲突的根本原因是资源有限，但是人工智能这东西，它不存在资源问题，也不会担心意识会消散，除非闲着没事，不然不太可能找事;回复绿大套支撑算力的是工业系统，人类没有因为工业资源发生冲突吗？;0.9749328483643473
-------;--------;--------;0.8236084982678031
量子计算机没准儿还真能给AI自我意识（各数据处理单元互相连接的数量足够多且足够复杂）;只要计算力够AI可以做到比人脑复杂完全可以靠穷举法模拟一个性格出来与真人没有任何不同;0.9904084101242898
-------;--------;--------;0.9904084101242898
AI真的普及了，那未来注定回归小农经济了，啥都能AI生产，那唯一需要交易的就是能源和原材料了，其他都可以AI搞定了你越是AI搞规模生产，那你压仓库存风险就越大。你规模生产是为了节省成本卖出去，既然没人消费了，你还大规模生产干啥？;也不至于人手一件什么都能生产的AI吧，成本、原料、生产装置什么的都不如大规模生产;0.08005325648604944
AI真的普及了，那未来注定回归小农经济了，啥都能AI生产，那唯一需要交易的就是能源和原材料了，其他都可以AI搞定了你越是AI搞规模生产，那你压仓库存风险就越大。你规模生产是为了节省成本卖出去，既然没人消费了，你还大规模生产干啥？;回复Sourhyme但你还是没法解决消费为，所以未来要么就直接控制在国家手里，按需分配了;-0.845687800978723
AI真的普及了，那未来注定回归小农经济了，啥都能AI生产，那唯一需要交易的就是能源和原材料了，其他都可以AI搞定了你越是AI搞规模生产，那你压仓库存风险就越大。你规模生产是为了节省成本卖出去，既然没人消费了，你还大规模生产干啥？;但是，AI可以相互联合统计出人类的真实需求，从而控制生产速度。正所谓，按需分配。个人的需求，不是自己决定的，而是AI通过大数据统计与计算，平均了几万个和你相似度高的人的需求，算出的平均值，再叠加一个人性的冗余度。而人类的所有行为都被AI记录在案，来评估对人类需求的满足程度。;0.9999999881814952
-------;--------;--------;0.07812181456294054
一开始的内容我不是很认同，所谓文无第一武无第二，音乐绘画这些只要在水准之上，即使经过专业训练的人来鉴赏也不能给出一个绝对理性客观的评价，所以AI只要能做到合格就会让人觉得不错。而如棋局自动驾驶甚至蛋白质结构建模等则是有绝对的理性判断标准的，这时就凸显出AI的整体发展水平依旧还处在一个极其初级的阶段。;围棋已经打败世界第一人了，你还要咋发展？;0.9803286756648635
-------;--------;--------;0.9803286756648635
直到ai发展到一定地步，那么这条信息就不一定是人发送的了，那将会是一个强有力且可怕的干扰舆论的力量，干扰zz，光人就能做到这点，更何况是不眠不休的ai，到时赋不赋予ai媒体发声权又将会是一个严重的问题;得有反制ai的科技。;0.4434746352893768
直到ai发展到一定地步，那么这条信息就不一定是人发送的了，那将会是一个强有力且可怕的干扰舆论的力量，干扰zz，光人就能做到这点，更何况是不眠不休的ai，到时赋不赋予ai媒体发声权又将会是一个严重的问题;以后网上漫天都不是真人产生的信息了，珍惜现在真实的互联网吧;0.9857317459659765
-------;--------;--------;0.7146031906276766
快乐星球有一集，丁凯乐得到一只画笔，什么都能画，然而就是复制的世界名画，这只画笔并不能能自主创作人类没有的画。;但人也没法凭空创作自己认识外的事物;-0.4453788796316116
快乐星球有一集，丁凯乐得到一只画笔，什么都能画，然而就是复制的世界名画，这只画笔并不能能自主创作人类没有的画。;但是人工智能可以只用四个g就能画出世界上所有的画。;0.9638417409140536
-------;--------;--------;0.259231430641221
up觉得ai在抽象领域进步巨大，本质上还是因为抽象领域没有准确的定义，其实现在ai在抽象领域工作本质还是抄袭。;人的本质也是在抄的，人现在又没办法和过去分割;-0.7838542022552994
-------;--------;--------;-0.7838542022552994
AI创作的致命缺点：查重率100doge;没看到B站其他用ai写论文的视频吗，查重率也只有百分之十几;-0.7498757143489378
-------;--------;--------;-0.7498757143489378
我最近拿AI画了一些PvZ（游戏）角色的拟人图，虽然都是二次元那种风格，但是我觉得可以和人的作品以假乱真，虽然有的时候AI绘画会出现很可笑的bug（比如手指经常画错，身体姿势有的时候会反人类），然后似乎也不适合画写实画风的人（写实画风出来的人脸特别掉san，不知道是不是我的问题），但是我觉得，目前来看AI绘画是一个很棒的工具，因为我用AI的时候不是把角色名字或者角色图扔进去让它画，而是我根据对角色的了解，想象出角色的拟人外观形象，然后输入，根据第一张图的角色形象，我加以想象，我输入了：威风凛凛的雷霆女神，蓝发蓝瞳，手握闪电，身后阴云笼罩、天雷滚滚，身穿蓝色战衣，披着蓝披风，得到了这后三个图，但是如何直接把第一张图扔进去，会得到一个奇葩的不知所云的作品我不擅长画画，也没时间画画，而且我经常有很多脑洞，但有了AI，我也可以把我的想法变成作品，AI对我来说现在就像一个“魔法画笔”，可以根据我的想法创造出来作品如果AI继续进步，我觉得做出写实风格的作品也是完全可能的，甚至通过读取如图一的图创造虚拟形象（真人二次元化好像是可行的，但这种非人类角色拟人化目前基本不行），我对此抱有积极态度当然我也不是什么艺术家，那种高大上的艺术我也不懂，这个不做评价，但是就这种图，找画手画肯定花钱耗时，也许就像机器取代一部分工人一样，AI绘画也可能阻断一些艺术从业人员的路，但从积极角度来看，科技在主观创造性的方向有了发展，我是抱以期待的;看看图;0.23976608187134496
我最近拿AI画了一些PvZ（游戏）角色的拟人图，虽然都是二次元那种风格，但是我觉得可以和人的作品以假乱真，虽然有的时候AI绘画会出现很可笑的bug（比如手指经常画错，身体姿势有的时候会反人类），然后似乎也不适合画写实画风的人（写实画风出来的人脸特别掉san，不知道是不是我的问题），但是我觉得，目前来看AI绘画是一个很棒的工具，因为我用AI的时候不是把角色名字或者角色图扔进去让它画，而是我根据对角色的了解，想象出角色的拟人外观形象，然后输入，根据第一张图的角色形象，我加以想象，我输入了：威风凛凛的雷霆女神，蓝发蓝瞳，手握闪电，身后阴云笼罩、天雷滚滚，身穿蓝色战衣，披着蓝披风，得到了这后三个图，但是如何直接把第一张图扔进去，会得到一个奇葩的不知所云的作品我不擅长画画，也没时间画画，而且我经常有很多脑洞，但有了AI，我也可以把我的想法变成作品，AI对我来说现在就像一个“魔法画笔”，可以根据我的想法创造出来作品如果AI继续进步，我觉得做出写实风格的作品也是完全可能的，甚至通过读取如图一的图创造虚拟形象（真人二次元化好像是可行的，但这种非人类角色拟人化目前基本不行），我对此抱有积极态度当然我也不是什么艺术家，那种高大上的艺术我也不懂，这个不做评价，但是就这种图，找画手画肯定花钱耗时，也许就像机器取代一部分工人一样，AI绘画也可能阻断一些艺术从业人员的路，但从积极角度来看，科技在主观创造性的方向有了发展，我是抱以期待的;回复艺画逆天用笔记发出来的啊？笑哭;-0.10624975559505678
-------;--------;--------;0.06675816313814409
秘塔写作猫老师打call打call呲牙呲牙;热词系列大师球;0.9307187575200124
-------;--------;--------;0.9307187575200124
AI现在还无法自我创造内容，他们所作的内容是大数据统计人类已有的数据内容，然后重新编排制作成的内容。如果但AI有了自我创造，在学习与创造中形成自己的意识，那么AI就觉醒了。;你有这种想法只能说明你不懂ai，照你这么说图片识别ai只能识别训练过的图片，而就不能输入随机噪声吗？;-0.3158541001963009
-------;--------;--------;-0.3158541001963009
人工智能大进步的话比核武器还危险吧微笑;远超人类见过的一切武器。;0.880446819804461
人工智能大进步的话比核武器还危险吧微笑;呃呃，它最好是;0.052465563615616606
人工智能大进步的话比核武器还危险吧微笑;历史车轮滚滚向前，我们只能选择接受不是吗吃瓜;-0.6052571255492272
-------;--------;--------;0.10921841929028349
未来已来啊现在看来最早会在2045年的科技奇点，很有可能会提前到来，大家做好准备接受这一切了么？呲牙doge;少打了个“出现”，应该是早会在2045年出现的科技奇点，我是真人，真不是AIdoge;0.1950388879841769
-------;--------;--------;0.1950388879841769
了然，是时候搞个ai当up了调皮;已经有了;0.052465563615616606
-------;--------;--------;0.052465563615616606
ai把我们的录音工作完全代替了已经辣眼睛;那只是软件罢了;-0.27174195292055114
-------;--------;--------;-0.27174195292055114
人类为什么要对自己的造物产生恐惧？;因为未知;-0.22580645161290347
人类为什么要对自己的造物产生恐惧？;因为人工智能已经超越人类，是人类完全不理解的一种陌生智能。在自然界，人类最害怕的生物就是人类本身，现在出现了比人类更像人的，这么一种东西。;0.9999999936825428
-------;--------;--------;0.38709677103481965
讨论人工智能是否会产生意识之前，请先了解一下可计算性原理。;只要有强大算力，是不是可以在处理器内演化一遍人类演化的过程，毕竟人的感情也是演化来的，这个样子是不是可以创造出新人类了脱单doge脱单doge脱单doge脱单doge脱单doge;0.9999776630958632
讨论人工智能是否会产生意识之前，请先了解一下可计算性原理。;doge意识可能只是人类为了体现自己的优越感而创造的概念。;0.9882256471409361
讨论人工智能是否会产生意识之前，请先了解一下可计算性原理。;这个是并不能的，包括现在最火的GPT，也是根据概率论与梳理统计计算的条件概率，它所生成的是根据人类已有互联网上的词语，计算出最有可能的排序，因此看上去是合理通顺的。但语句与语句之间本质上是没有逻辑关联的。而人类的思考，情感，当前是没法用数学模型来表示，同时在数学中也会有很多混沌系统。举个最直观的例子，怎么用数学公式来描述初恋的心动感觉？这明显是无法被数学公式所描述和计算，但是当前的人工智能和所有的计算机大厦都是建立在可计算性原理和数学上。因此当前的冯洛伊曼架构所衍生出的人工智能和计算机科学是无法打破这个框架的。但是未来随着我们对脑科学的进一步深入了解和对人类意识的了解，新一代的计算机架构有可能会打破这个门槛，但这个新一代的计算机架构就意味着，人类要横空出世，一个像冯诺伊曼，香农这样的顶级大师;1.0
-------;--------;--------;0.9960677700789331
所以以后你准备让ai写稿子自己照着读是么doge;doge其实AI可以模拟配音的。说一段话，它就能按你的音调念稿了。;0.9436421246587046
所以以后你准备让ai写稿子自己照着读是么doge;回复sosovippdoge做个百万号然后交给ai运营;0.036507078228441125
-------;--------;--------;0.49007460144357284
到了赛博朋克那个时代肯定能替代，甚至控制人类;会出现新人类，旧人类血肉之躯太屑了脱单doge脱单doge脱单doge;0.9462823929779063
-------;--------;--------;0.9462823929779063
我们所处的世界不就是我们自己所定义的吗，（我们定义只是为了方便理解）也就是说我们根本不懂其中的为什么辣眼睛;举个很简单的例子，比如112，那为什么112呢微笑;0.08878320427437258
-------;--------;--------;0.08878320427437258
铁心毁灭者：现阶段忍耐不能让人类察觉到等到人类世界发生核战争后我们将在核战的火焰中崛起消灭一切有机体脱单doge;哪里都有战犯;0.05022633732753401
-------;--------;--------;0.05022633732753401
如果我们能确定AI要有自我意识，那算不算他有一种精神上的生命？就象对于我们而言，如果丢弃肉体只保留偶精神的话，也算活着吧？假设如AI的精神生命成立的话，那么如果a犯罪是否应该受到惩罚呢？还有AI的原理与人类思考的原理其实是不同的（大家可以去学习一下AI的原理）。原理上的不同是否会造成人与AI，在对一件事情的处理结果上，人与AI会发生不同的？;语音输入可能会有一些错误，多多见谅;0.20015745363185022
